order_id,order_date,product_id,product_name,sales
ES-2012-3944475,29-06-2012,OFF-BI-10004722,"Avery Index Tab, Clear",16
CA-2012-5670,29-06-2012,OFF-AVE-10002024,"Avery Index Tab, Durable",13
CA-2012-128860,29-06-2012,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",20
BN-2012-6200,29-06-2012,OFF-AME-10002557,"Ames Business Envelopes, Recycled",17
ID-2012-45363,29-06-2012,OFF-EN-10001154,"Kraft Clasp Envelope, Set of 50",10
ID-2012-45363,29-06-2012,OFF-FA-10002481,"OIC Rubber Bands, 12 Pack",9
ID-2012-45363,29-06-2012,OFF-LA-10003381,"Novimex Removable Labels, Laser Printer Compatible",5
IT-2012-2013268,29-06-2012,OFF-LA-10000553,"Hon Round Labels, Laser Printer Compatible",3
IN-2012-39777,30-06-2012,FUR-CH-10000660,"Novimex Executive Leather Armchair, Adjustable",1230
IT-2012-1084413,30-06-2012,FUR-CH-10004606,"Hon Rocking Chair, Red",522
IN-2012-80783,30-06-2012,FUR-BO-10001558,"Safco 3-Shelf Cabinet, Pine",340
IZ-2012-6910,30-06-2012,OFF-HAM-10002778,"Hamilton Beach Microwave, Black",282
ES-2012-2130247,30-06-2012,OFF-ST-10001478,"Tenex File Cart, Single Width",241
IN-2012-39777,30-06-2012,OFF-PA-10003938,"Eaton Cards & Envelopes, Premium",285
IN-2012-77871,30-06-2012,OFF-EN-10002007,"Kraft Clasp Envelope, with clear poly window",113
MX-2012-149314,30-06-2012,OFF-ST-10002371,"Rogers File Cart, Industrial",189
MX-2012-147053,30-06-2012,FUR-CH-10002291,"Hon Bag Chairs, Set of Two",126
ES-2012-2130247,30-06-2012,OFF-BI-10003951,"Ibico 3-Hole Punch, Economy",91
IN-2012-80783,30-06-2012,OFF-PA-10004766,"Enermax Message Books, Premium",45
ES-2012-2130247,30-06-2012,OFF-FA-10003463,"OIC Thumb Tacks, Assorted Sizes",35
ES-2012-2130247,30-06-2012,OFF-LA-10002225,"Hon Shipping Labels, 5000 Label Set",24
IN-2012-39777,30-06-2012,OFF-FA-10004523,"OIC Thumb Tacks, Bulk Pack",13
ES-2012-5923089,01-07-2012,FUR-TA-10003591,"Bevis Wood Table, Rectangular",1062
ES-2012-5923089,01-07-2012,TEC-PH-10004879,"Nokia Headset, Cordless",380
ES-2012-5923089,01-07-2012,FUR-BO-10004585,"Ikea 3-Shelf Cabinet, Traditional",712
ES-2012-5923089,01-07-2012,TEC-AC-10003533,"SanDisk Mouse, Bluetooth",230
ES-2012-5923089,01-07-2012,OFF-AR-10000319,"Binney & Smith Canvas, Fluorescent",158
IN-2012-31937,02-07-2012,TEC-CO-10001157,"Hewlett Personal Copier, Color",1102
CA-2012-157322,02-07-2012,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408
IR-2012-6890,02-07-2012,OFF-EAT-10001025,"Eaton Note Cards, Multicolor",184
IR-2012-6890,02-07-2012,TEC-EPS-10003962,"Epson Card Printer, Durable",170
CA-2012-157322,02-07-2012,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",382
MX-2012-133137,02-07-2012,FUR-CH-10001343,"SAFCO Swivel Stool, Set of Two",340
CA-2012-157322,02-07-2012,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,436
CA-2012-140718,02-07-2012,FUR-FU-10000076,24-Hour Round Wall Clock,160
ES-2012-3420594,02-07-2012,OFF-AR-10000833,"Binney & Smith Pencil Sharpener, Water Color",269
IN-2012-42003,02-07-2012,OFF-EN-10000699,"Cameo Interoffice Envelope, Set of 50",190
CA-2012-140718,02-07-2012,TEC-PH-10003505,Geemarc AmpliPOWER60,74
ES-2012-3301813,02-07-2012,OFF-SU-10000171,"Elite Trimmer, Easy Grip",173
ES-2012-3301813,02-07-2012,OFF-AP-10002229,"KitchenAid Coffee Grinder, Red",211
MX-2012-153136,02-07-2012,OFF-SU-10001894,"Elite Scissors, Steel",73
MX-2012-133137,02-07-2012,OFF-AR-10003758,"Binney & Smith Canvas, Water Color",109
CA-2012-120397,02-07-2012,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,33
CA-2012-150196,02-07-2012,OFF-PA-10003797,Xerox 209,19
IN-2012-31937,02-07-2012,OFF-EN-10003413,"Kraft Manila Envelope, Security-Tint",72
IN-2012-45342,02-07-2012,OFF-PA-10002811,"Green Bar Message Books, 8.5 x 11",56
ES-2012-3301813,02-07-2012,OFF-FA-10004880,"Accos Rubber Bands, Bulk Pack",50
CA-2012-157322,02-07-2012,OFF-ST-10004507,Advantus Rolling Storage Box,69
TU-2012-1300,02-07-2012,FUR-HAR-10004726,"Harbour Creations Steel Folding Chair, Adjustable",40
CA-2012-140718,02-07-2012,OFF-PA-10002250,Things To Do Today Pad,9
CA-2012-111703,02-07-2012,OFF-PA-10003349,Xerox 1957,16
TU-2012-1300,02-07-2012,OFF-KRA-10003816,"Kraft Mailers, with clear poly window",16
CA-2012-111703,02-07-2012,OFF-PA-10000349,Staples,12
CA-2012-157322,02-07-2012,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",11
CA-2012-140718,02-07-2012,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3
TU-2012-1300,02-07-2012,OFF-BIC-10002440,"BIC Sketch Pad, Blue",19
ES-2012-5359319,03-07-2012,TEC-MA-10003557,"Panasonic Inkjet, Durable",2123
IT-2012-3490826,03-07-2012,FUR-BO-10003554,"Dania 3-Shelf Cabinet, Mobile",907
GV-2012-1920,03-07-2012,OFF-SME-10002740,"Smead Lockers, Single Width",794
IN-2012-60287,03-07-2012,FUR-CH-10004331,"SAFCO Rocking Chair, Red",270
IN-2012-72978,03-07-2012,FUR-CH-10003910,"Harbour Creations Chairmat, Adjustable",279
TU-2012-2520,03-07-2012,TEC-HP -10003248,"HP Fax Machine, High-Speed",239
IN-2012-60287,03-07-2012,FUR-FU-10002335,"Rubbermaid Light Bulb, Durable",127
US-2012-153500,03-07-2012,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168
CA-2012-128139,03-07-2012,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",295
MX-2012-123561,03-07-2012,OFF-PA-10002237,"Enermax Memo Slips, 8.5 x 11",66
IR-2012-8580,03-07-2012,TEC-MOT-10001178,"Motorola Signal Booster, with Caller ID",143
MX-2012-123561,03-07-2012,TEC-PH-10003405,"Apple Office Telephone, Full Size",89
IN-2012-60287,03-07-2012,OFF-EN-10004938,"Ames Business Envelopes, Set of 50",36
US-2012-153500,03-07-2012,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",283
GV-2012-1920,03-07-2012,OFF-TEN-10001129,"Tenex Shelving, Blue",109
IN-2012-60287,03-07-2012,OFF-EN-10004422,"Cameo Peel and Seal, Set of 50",63
IN-2012-72978,03-07-2012,OFF-AR-10003448,"Boston Markers, Water Color",65
TU-2012-2520,03-07-2012,TEC-CIS-10002565,"Cisco Speaker Phone, Full Size",56
CA-2012-128139,03-07-2012,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,71
IN-2012-60287,03-07-2012,OFF-LA-10000425,"Avery Shipping Labels, Alphabetical",23
MX-2012-123561,03-07-2012,OFF-EN-10004518,"GlobeWeis Mailers, Recycled",249
GV-2012-1920,03-07-2012,OFF-SAN-10004339,"Sanford Highlighters, Water Color",38
ID-2012-84171,03-07-2012,OFF-PA-10002585,"Eaton Memo Slips, Multicolor",36
ID-2012-84171,03-07-2012,OFF-EN-10004840,"Jiffy Clasp Envelope, Security-Tint",39
ES-2012-4207693,03-07-2012,OFF-BI-10001639,"Acco Binder, Economy",30
ID-2012-84171,03-07-2012,OFF-FA-10000122,"Advantus Paper Clips, Assorted Sizes",27
GV-2012-1920,03-07-2012,OFF-OIC-10000189,"OIC Clamps, Metal",20
ID-2012-84171,03-07-2012,OFF-AR-10003157,"Sanford Highlighters, Easy-Erase",19
US-2012-153500,03-07-2012,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",7
KE-2012-7430,03-07-2012,OFF-SAN-10003285,"Sanford Pens, Fluorescent",12
US-2012-158323,04-07-2012,TEC-PH-10000808,"Samsung Smart Phone, Cordless",1363
CA-2012-154956,04-07-2012,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,1100
ES-2012-5411795,04-07-2012,OFF-AP-10003221,"Cuisinart Refrigerator, Red",1488
MX-2012-119249,04-07-2012,TEC-PH-10004196,"Samsung Smart Phone, Cordless",3408
IN-2012-55387,04-07-2012,TEC-CO-10003992,"HP Ink, Color",390
IN-2012-55387,04-07-2012,FUR-FU-10000339,"Tenex Frame, Black",330
IN-2012-55387,04-07-2012,OFF-PA-10003449,"Green Bar Computer Printout Paper, Premium",149
US-2012-164546,04-07-2012,TEC-PH-10002816,"Samsung Signal Booster, Cordless",223
IN-2012-48842,04-07-2012,OFF-AR-10001708,"Boston Sketch Pad, Blue",97
ES-2012-4829315,04-07-2012,OFF-ST-10000710,"Smead Shelving, Blue",147
ES-2012-5411795,04-07-2012,OFF-ST-10003147,"Tenex Box, Blue",99
ES-2012-4829315,04-07-2012,OFF-FA-10004734,"Advantus Rubber Bands, Bulk Pack",66
IN-2012-48842,04-07-2012,OFF-AR-10000465,"Sanford Markers, Blue",47
ES-2012-5823618,04-07-2012,OFF-PA-10001650,"Xerox Message Books, Premium",55
IN-2012-55387,04-07-2012,OFF-AR-10004153,"Binney & Smith Highlighters, Easy-Erase",34
ES-2012-5823618,04-07-2012,OFF-EN-10002015,"GlobeWeis Peel and Seal, with clear poly window",45
US-2012-164546,04-07-2012,OFF-EN-10000857,"Ames Mailers, Security-Tint",41
ES-2012-3605781,04-07-2012,OFF-FA-10004709,"Stockwell Clamps, Assorted Sizes",29
MX-2012-139374,04-07-2012,OFF-ST-10000496,"Tenex Folders, Wire Frame",15
CA-2012-152513,04-07-2012,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,23
ES-2012-5411795,04-07-2012,OFF-EN-10001979,"Cameo Clasp Envelope, Security-Tint",24
MX-2012-120943,04-07-2012,OFF-SU-10003719,"Stiletto Scissors, Steel",31
ES-2012-5823618,04-07-2012,OFF-AR-10000659,"BIC Pencil Sharpener, Fluorescent",27
ID-2012-55422,04-07-2012,OFF-BI-10001286,"Ibico Hole Reinforcements, Durable",31
US-2012-164546,04-07-2012,FUR-FU-10002800,"Tenex Photo Frame, Erganomic",34
ES-2012-3605781,04-07-2012,OFF-EN-10003271,"Ames Peel and Seal, Security-Tint",57
CA-2012-124268,04-07-2012,OFF-AR-10004817,Colorific Watercolor Pencils,15
ES-2012-1762599,05-07-2012,TEC-AC-10003063,"Memorex Memory Card, Programmable",519
IN-2012-64221,05-07-2012,TEC-MA-10004423,"StarTech Card Printer, White",486
TU-2012-8330,05-07-2012,TEC-APP-10004912,"Apple Speaker Phone, with Caller ID",296
US-2012-102456,05-07-2012,FUR-CH-10004993,"Hon Swivel Stool, Black",258
TU-2012-8330,05-07-2012,TEC-HP -10003894,"HP Wireless Fax, Laser",144
US-2012-102456,05-07-2012,TEC-AC-10002170,"Enermax Numeric Keypad, USB",147
US-2012-124604,05-07-2012,TEC-CO-10002434,"Canon Fax and Copier, Laser",229
ES-2012-1762599,05-07-2012,OFF-AR-10003012,"Sanford Markers, Easy-Erase",165
ES-2012-5345056,05-07-2012,OFF-ST-10001025,"Tenex Trays, Single Width",98
ES-2012-1762599,05-07-2012,OFF-AR-10002037,"Stanley Sketch Pad, Fluorescent",46
MX-2012-120789,05-07-2012,OFF-PA-10000091,"Xerox Message Books, Premium",68
TU-2012-8330,05-07-2012,OFF-ROG-10004646,"Rogers File Cart, Blue",56
IS-2012-2990,05-07-2012,OFF-CAR-10003373,"Cardinal Hole Reinforcements, Durable",41
ID-2012-50543,05-07-2012,FUR-CH-10002412,"Hon Bag Chairs, Black",62
ID-2012-50543,05-07-2012,OFF-PA-10002370,"Xerox Parchment Paper, Recycled",21
IN-2012-10209,05-07-2012,TEC-AC-10004652,"Belkin Mouse, Erganomic",39
ID-2012-50543,05-07-2012,OFF-PA-10003338,"Enermax Parchment Paper, Recycled",24
ID-2012-50543,05-07-2012,FUR-CH-10003580,"Harbour Creations Bag Chairs, Black",86
IS-2012-2990,05-07-2012,OFF-SME-10003047,"Smead Color Coded Labels, Laser Printer Compatible",13
CA-2012-130610,05-07-2012,OFF-BI-10003655,Durable Pressboard Binders,19
CA-2012-164336,05-07-2012,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,39
CA-2012-164336,05-07-2012,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,35
IN-2012-10209,05-07-2012,OFF-SU-10000932,"Elite Shears, Steel",46
CA-2012-116750,05-07-2012,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7
US-2012-158911,05-07-2012,OFF-LA-10003223,Avery 508,12
IS-2012-2990,05-07-2012,OFF-CAR-10003373,"Cardinal Hole Reinforcements, Durable",7
IN-2012-64221,05-07-2012,FUR-FU-10000921,"Advantus Door Stop, Erganomic",131
US-2012-158911,05-07-2012,FUR-FU-10003829,Stackable Trays,5
CA-2012-116750,05-07-2012,FUR-FU-10003829,Stackable Trays,5
MX-2012-133032,06-07-2012,TEC-CO-10003135,"Canon Fax and Copier, High-Speed",883
ES-2012-5840484,06-07-2012,OFF-AR-10001068,"BIC Sketch Pad, Easy-Erase",343
ES-2012-1211902,06-07-2012,OFF-AP-10000330,"Hamilton Beach Stove, Red",1952
MX-2012-110128,06-07-2012,OFF-AP-10000800,"Breville Stove, Red",1123
CA-2012-108665,06-07-2012,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,602
MX-2012-133032,06-07-2012,TEC-CO-10004234,"Canon Fax Machine, Laser",424
ES-2012-5677695,06-07-2012,FUR-CH-10003842,"Harbour Creations Chairmat, Red",518
ES-2012-5264524,06-07-2012,FUR-CH-10002498,"Harbour Creations Steel Folding Chair, Red",352
CA-2012-146087,06-07-2012,FUR-BO-10002824,Bush Mission Pointe Library,302
ID-2012-86656,06-07-2012,FUR-CH-10004751,"Hon Steel Folding Chair, Black",190
ES-2012-5840484,06-07-2012,FUR-FU-10001200,"Tenex Photo Frame, Erganomic",353
CA-2012-108665,06-07-2012,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",156
ES-2012-5560916,06-07-2012,FUR-FU-10000907,"Eldon Clock, Duo Pack",226
CA-2012-108665,06-07-2012,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,125
CA-2012-161627,06-07-2012,FUR-CH-10003968,Novimex Turbo Task Chair,170
ES-2012-5560916,06-07-2012,FUR-CH-10003848,"Office Star Rocking Chair, Adjustable",258
ID-2012-10230,06-07-2012,FUR-BO-10004399,"Bush Floating Shelf Set, Pine",161
US-2012-137526,06-07-2012,OFF-BI-10003709,"Wilson Jones Binding Machine, Durable",81
ES-2012-5264524,06-07-2012,OFF-BI-10000289,"Wilson Jones Binder Covers, Recycled",35
ES-2012-1956205,06-07-2012,OFF-BI-10000329,"Acco Binder, Durable",33
ES-2012-5560916,06-07-2012,OFF-SU-10001351,"Stiletto Letter Opener, Steel",75
ES-2012-5264524,06-07-2012,OFF-LA-10000700,"Avery Legal Exhibit Labels, Laser Printer Compatible",23
ID-2012-10230,06-07-2012,OFF-LA-10004062,"Hon Removable Labels, 5000 Label Set",16
ES-2012-5264524,06-07-2012,OFF-FA-10000799,"OIC Push Pins, Bulk Pack",15
CA-2012-108665,06-07-2012,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,14
ID-2012-10230,06-07-2012,OFF-EN-10004422,"Cameo Peel and Seal, Set of 50",11
US-2012-136490,06-07-2012,OFF-BI-10002594,"Wilson Jones Binding Machine, Durable",40
CA-2012-116260,06-07-2012,OFF-AR-10003732,Newell 333,11
CA-2012-8790,07-07-2012,OFF-BRE-10002706,"Breville Microwave, White",1799
IN-2012-46952,07-07-2012,TEC-PH-10001725,"Motorola Speaker Phone, Cordless",1592
IN-2012-41828,07-07-2012,FUR-FU-10001447,"Eldon Stacking Tray, Duo Pack",252
IN-2012-46952,07-07-2012,OFF-AR-10004456,"Binney & Smith Markers, Blue",145
US-2012-139360,07-07-2012,OFF-PA-10003034,"SanDisk Memo Slips, 8.5 x 11",84
IN-2012-35752,07-07-2012,OFF-PA-10001944,"SanDisk Computer Printout Paper, Premium",179
IN-2012-46952,07-07-2012,FUR-CH-10000694,"Novimex Steel Folding Chair, Red",82
MX-2012-114083,07-07-2012,OFF-EN-10001751,"GlobeWeis Mailers, Set of 50",77
RS-2012-2320,07-07-2012,OFF-XER-10001454,"Xerox Parchment Paper, Multicolor",29
CA-2012-8790,07-07-2012,OFF-CAR-10003373,"Cardinal Hole Reinforcements, Durable",27
IN-2012-46952,07-07-2012,OFF-SU-10000707,"Stiletto Shears, Serrated",90
CG-2012-2920,07-07-2012,OFF-FEL-10002158,"Fellowes Folders, Blue",26
CA-2012-129392,08-07-2012,OFF-PA-10004248,Xerox 1990,21
MX-2012-160059,08-07-2012,OFF-BI-10004142,"Acco Index Tab, Clear",13
MX-2012-109134,09-07-2012,OFF-ST-10004381,"Smead Lockers, Industrial",1061
MX-2012-131121,09-07-2012,TEC-CO-10003158,"Sharp Wireless Fax, Laser",1421
MX-2012-109134,09-07-2012,FUR-BO-10002142,"Ikea Classic Bookcase, Traditional",439
CA-2012-132626,09-07-2012,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,465
MX-2012-109134,09-07-2012,FUR-BO-10001042,"Dania 3-Shelf Cabinet, Pine",76
CA-2012-132626,09-07-2012,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,182
MX-2012-109134,09-07-2012,FUR-CH-10003853,"Harbour Creations Steel Folding Chair, Red",157
CA-2012-132626,09-07-2012,OFF-BI-10004001,GBC Recycled VeloBinder Covers,153
MX-2012-109134,09-07-2012,OFF-FA-10003499,"Stockwell Paper Clips, Bulk Pack",54
MX-2012-109134,09-07-2012,OFF-EN-10000061,"Cameo Business Envelopes, Set of 50",41
MX-2012-109134,09-07-2012,OFF-ST-10004660,"Fellowes Box, Single Width",53
IN-2012-25413,09-07-2012,FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",76
CA-2012-132626,09-07-2012,OFF-ST-10003722,Project Tote Personal File,98
CA-2012-132626,09-07-2012,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",84
CA-2012-132626,09-07-2012,OFF-AR-10002987,Prismacolor Color Pencil Set,79
MX-2012-144274,09-07-2012,OFF-EN-10002816,"Kraft Peel and Seal, Recycled",64
CA-2012-111094,09-07-2012,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",123
CA-2012-132626,09-07-2012,OFF-BI-10001634,Wilson Jones Active Use Binders,44
MX-2012-146528,09-07-2012,FUR-CH-10000105,"Novimex Bag Chairs, Black",35
CA-2012-123456,09-07-2012,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",49
MX-2012-157651,09-07-2012,FUR-FU-10001175,"Advantus Door Stop, Durable",28
CA-2012-132626,09-07-2012,OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12
CA-2012-132626,09-07-2012,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,16
MX-2012-109134,09-07-2012,OFF-BI-10001275,"Avery Index Tab, Durable",18
CA-2012-153626,09-07-2012,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5
CA-2012-111094,09-07-2012,OFF-PA-10001609,Tops Wirebound Message Log Books,7
CA-2012-135314,09-07-2012,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,270
MX-2012-111465,10-07-2012,FUR-BO-10004113,"Sauder Classic Bookcase, Pine",933
ID-2012-57193,10-07-2012,TEC-AC-10002335,"Belkin Memory Card, USB",316
MX-2012-143385,10-07-2012,FUR-CH-10001130,"Harbour Creations Swivel Stool, Set of Two",365
MX-2012-115602,10-07-2012,TEC-PH-10003182,"Cisco Office Telephone, with Caller ID",129
IZ-2012-1330,10-07-2012,OFF-GRE-10001084,"Green Bar Cards & Envelopes, Multicolor",299
CG-2012-1650,10-07-2012,TEC-MEM-10001409,"Memorex Keyboard, Bluetooth",71
ID-2012-57193,10-07-2012,OFF-AR-10002109,"Binney & Smith Sketch Pad, Fluorescent",79
IT-2012-4099397,10-07-2012,OFF-AR-10000475,"Sanford Canvas, Blue",51
ID-2012-57193,10-07-2012,OFF-SU-10002388,"Elite Shears, Easy Grip",80
IN-2012-42990,10-07-2012,OFF-FA-10004684,"Advantus Thumb Tacks, Metal",62
MX-2012-140396,10-07-2012,FUR-CH-10004725,"Office Star Bag Chairs, Set of Two",77
CA-2012-107020,10-07-2012,OFF-BI-10003719,Large Capacity Hanging Post Binders,40
IN-2012-42990,10-07-2012,OFF-EN-10004422,"Cameo Peel and Seal, Set of 50",19
MX-2012-115602,10-07-2012,OFF-EN-10003094,"Ames Peel and Seal, with clear poly window",62
CA-2012-149384,10-07-2012,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,3
IN-2012-80370,11-07-2012,TEC-MA-10001546,"Okidata Phone, Red",504
MX-2012-133375,11-07-2012,OFF-AR-10001192,"Binney & Smith Canvas, Fluorescent",210
ES-2012-4435180,11-07-2012,FUR-BO-10003968,"Sauder Library with Doors, Mobile",1053
ES-2012-4435180,11-07-2012,OFF-ST-10001758,"Rogers Lockers, Blue",762
CA-2012-142237,11-07-2012,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",290
MX-2012-133375,11-07-2012,OFF-ST-10004368,"Tenex Trays, Industrial",255
IN-2012-80370,11-07-2012,FUR-BO-10000425,"Bush Floating Shelf Set, Traditional",343
ES-2012-3038461,11-07-2012,FUR-FU-10004095,"Eldon Frame, Durable",906
CA-2012-136469,11-07-2012,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,716
ES-2012-3075765,11-07-2012,TEC-PH-10001148,"Samsung Signal Booster, VoIP",246
CA-2012-142237,11-07-2012,FUR-CH-10003833,Novimex Fabric Task Chair,341
CA-2012-136469,11-07-2012,OFF-BI-10004492,Tuf-Vin Binders,221
US-2012-115196,11-07-2012,TEC-PH-10002392,"Nokia Signal Booster, Cordless",465
ES-2012-3038461,11-07-2012,OFF-AR-10003629,"Boston Canvas, Water Color",398
CA-2012-136469,11-07-2012,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",200
US-2012-115196,11-07-2012,OFF-ST-10004017,"Smead Trays, Industrial",359
ES-2012-3038461,11-07-2012,OFF-BI-10001808,"Cardinal Binding Machine, Clear",345
US-2012-129546,11-07-2012,OFF-ST-10004947,"Tenex Trays, Industrial",102
US-2012-115196,11-07-2012,TEC-CO-10004306,"HP Copy Machine, Color",322
IN-2012-80370,11-07-2012,OFF-AP-10001891,"Cuisinart Coffee Grinder, Black",76
CA-2012-142419,11-07-2012,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98
US-2012-129546,11-07-2012,OFF-AR-10004215,"Binney & Smith Canvas, Fluorescent",84
TU-2012-720,11-07-2012,OFF-BIC-10004826,"BIC Canvas, Easy-Erase",43
US-2012-115196,11-07-2012,FUR-CH-10003844,"Office Star Rocking Chair, Black",148
IN-2012-40778,11-07-2012,FUR-CH-10004049,"SAFCO Bag Chairs, Set of Two",78
US-2012-115196,11-07-2012,OFF-ST-10003760,"Eldon Trays, Blue",96
ES-2012-4435180,11-07-2012,OFF-LA-10003233,"Avery Removable Labels, Alphabetical",63
CA-2012-142419,11-07-2012,OFF-PA-10001763,Xerox 1896,30
CA-2012-142237,11-07-2012,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",25
ES-2012-5298422,11-07-2012,OFF-BI-10004644,"Cardinal Index Tab, Durable",15
ES-2012-1091172,11-07-2012,OFF-FA-10000520,"Stockwell Paper Clips, Bulk Pack",14
ES-2012-1909603,11-07-2012,OFF-BI-10003708,"Avery Binder, Economy",39
US-2012-115196,11-07-2012,FUR-CH-10003697,"Novimex Chairmat, Adjustable",94
ES-2012-4435180,11-07-2012,OFF-EN-10003977,"Cameo Clasp Envelope, Recycled",17
TU-2012-720,11-07-2012,OFF-FIS-10004067,"Fiskars Ruler, Steel",11
CA-2012-142237,11-07-2012,OFF-BI-10003669,3M Organizer Strips,6
ES-2012-4435180,11-07-2012,OFF-EN-10000543,"Ames Clasp Envelope, Security-Tint",29
IZ-2012-7990,11-07-2012,OFF-TEN-10001585,"Tenex Box, Single Width",17
CA-2012-142237,11-07-2012,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,3
CA-2012-142237,11-07-2012,OFF-AR-10003732,Newell 333,11
CA-2012-126557,12-07-2012,TEC-PH-10000526,Vtech CS6719,538
